Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position
rosie-brown-blooming-black-desk-mat,Rosie Brown Blooming Black Desk Mat,,DENY Rosie Brown,Desk Mat,"Rosie Brown Blooming Black Desk Mat,,at:blooming-black,ar:rosie-brown,pc:black,pc:multi,sc:black,th:abstract,th:floral,th:nature,sc:multi,sc:orange,sc:pink,st:Contemporary,st:Modern,ty:painting,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,61372-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,61372-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/rosie-brown-blooming-black-whitebg.jpg,
rosie-brown-blooming-black-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/rosie-brown-blooming-black-top-down-whitebg.jpg
rosie-brown-blooming-black-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/rosie-brown-blooming-black-detail.jpg
rosie-brown-blooming-black-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/rosie-brown-blooming-black-detail-roll.jpg
anitas--bellas-artwork-soft-turquoise-palm-leaves-dream-desk-mat,Anita's & Bella's Artwork Soft Turquoise Palm Leaves Dream Desk Mat,,DENY Anita's & Bella's Artwork,Desk Mat,"Anita's & Bella's Artwork Soft Turquoise Palm Leaves Dream Desk Mat,,at:soft-turquoise-palm-leaves-dream,ar:anita's-&-bella's-artwork,pc:turquoise,sc:white,st:collage,th:beach,th:patterned,th:nature,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,76709-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,76709-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/anitas--bellas-artwork-soft-turquoise-palm-leaves-dream-whitebg.jpg,
anitas--bellas-artwork-soft-turquoise-palm-leaves-dream-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/anitas--bellas-artwork-soft-turquoise-palm-leaves-dream-top-down-whitebg.jpg
anitas--bellas-artwork-soft-turquoise-palm-leaves-dream-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/anitas--bellas-artwork-soft-turquoise-palm-leaves-dream-detail.jpg
anitas--bellas-artwork-soft-turquoise-palm-leaves-dream-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/anitas--bellas-artwork-soft-turquoise-palm-leaves-dream-detail-roll.jpg
ninola-design-moroccan-tropical-flowers-desk-mat,Ninola Design Moroccan Tropical Flowers Desk Mat,,DENY Ninola Design,Desk Mat,"Ninola Design Moroccan Tropical Flowers Desk Mat,,at:moroccan-tropical-flowers,ar:ninola-design,pc:pink,pc:green,sc:purple,sc:multi,sc:yellow,sc:blue,st:watercolor,th:floral,th:nature,th:coastal,co:co:moroccan-rosa,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,77000-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,77000-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-moroccan-tropical-flowers-whitebg.jpg,
ninola-design-moroccan-tropical-flowers-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-moroccan-tropical-flowers-top-down-whitebg.jpg
ninola-design-moroccan-tropical-flowers-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-moroccan-tropical-flowers-detail.jpg
ninola-design-moroccan-tropical-flowers-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-moroccan-tropical-flowers-detail-roll.jpg
marta-barragan-camarasa-watercolor-marble-waves-desk-mat,Marta Barragan Camarasa Watercolor marble waves Desk Mat,,DENY Marta Barragan Camarasa,Desk Mat,"Marta Barragan Camarasa Watercolor marble waves Desk Mat,,at:watercolor-marble-waves,ar:marta-barragan-camarasa,pc:green,pc:orange,sc:beige,sc:green,sc:orange,sc:blue,st:watercolor,th:abstract,th:modern,th:nature,bed-bath-top-sellers,remedy-showroom-2020,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,64179-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,64179-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/marta-barragan-camarasa-watercolor-marble-waves-whitebg.jpg,
marta-barragan-camarasa-watercolor-marble-waves-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/marta-barragan-camarasa-watercolor-marble-waves-top-down-whitebg.jpg
marta-barragan-camarasa-watercolor-marble-waves-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/marta-barragan-camarasa-watercolor-marble-waves-detail.jpg
marta-barragan-camarasa-watercolor-marble-waves-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/marta-barragan-camarasa-watercolor-marble-waves-detail-roll.jpg
heather-dutton-luminous-yellow-desk-mat,Heather Dutton Luminous Yellow Desk Mat,,DENY Heather Dutton,Desk Mat,"Heather Dutton Luminous Yellow Desk Mat,,at:luminous-yellow,ar:heather-dutton,pc:white,pc:yellow,sc:white,sc:yellow,sc:gray,st:Mid-Century,st:vintage,th:abstract,th:geometric,th:repeat,ty:digital-art,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,78239-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,78239-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-luminous-yellow-whitebg.jpg,
heather-dutton-luminous-yellow-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-luminous-yellow-top-down-whitebg.jpg
heather-dutton-luminous-yellow-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-luminous-yellow-detail.jpg
heather-dutton-luminous-yellow-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-luminous-yellow-detail-roll.jpg
heather-dutton-succulent-garden-blush-desk-mat,Heather Dutton Succulent Garden Blush Desk Mat,,DENY Heather Dutton,Desk Mat,"Heather Dutton Succulent Garden Blush Desk Mat,,at:succulent-garden-blush,ar:heather-dutton,pc:pink,pc:green,sc:green,th:nature,co-vintage-floral,sc:multi,sc:pink,sc:turquoise,th:floral,bed-bath-top-sellers,st:Boho,st:vintage,th:Botanical,ty:illustration,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,64357-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,64357-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-succulent-garden-blush-whitebg.jpg,
heather-dutton-succulent-garden-blush-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-succulent-garden-blush-top-down-whitebg.jpg
heather-dutton-succulent-garden-blush-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-succulent-garden-blush-detail.jpg
heather-dutton-succulent-garden-blush-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-succulent-garden-blush-detail-roll.jpg
ninola-design-bauhaus-shapes-spring-desk-mat,Ninola Design Bauhaus Shapes Spring Desk Mat,,DENY Ninola Design,Desk Mat,"Ninola Design Bauhaus Shapes Spring Desk Mat,,at:bauhaus-shapes-spring,ar:ninola-design,pc:pink,pc:green,sc:yellow,sc:black,sc:blue,sc:red,st:digitalart,th:geometric,th:modern,th:patterned,co:Spring-Blooms,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,76467-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,76467-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-bauhaus-shapes-spring-whitebg.jpg,
ninola-design-bauhaus-shapes-spring-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-bauhaus-shapes-spring-top-down-whitebg.jpg
ninola-design-bauhaus-shapes-spring-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-bauhaus-shapes-spring-detail.jpg
ninola-design-bauhaus-shapes-spring-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-bauhaus-shapes-spring-detail-roll.jpg
lisa-argyropoulos-spring-days-plaid-desk-mat,Lisa Argyropoulos Spring Days Plaid Desk Mat,,DENY Lisa Argyropoulos,Desk Mat,"Lisa Argyropoulos Spring Days Plaid Desk Mat,,at:spring-days-plaid,ar:lisa-argyropoulos,pc:pink,pc:yellow,sc:green,sc:purple,sc:white,sc:multi,st:digitalart,th:patterned,th:plaid,th:repeat,co-spring-blooms,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,74942-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,74942-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/lisa-argyropoulos-spring-days-plaid-whitebg.jpg,
