Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"8"" x 10""",Frame,None,,,80340-artca1,10886.208,,0,deny,manual,24.0,24.0,TRUE,TRUE,80340-artca1,http://assets.denydesigns.com/web-assets/art-canvas/mirimo-white-flowers-and-red-berries-art-canvas.jpg,
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"16"" x 20""",Frame,None,,,80340-artca2,26761.928,,0,deny,manual,59.0,59.0,TRUE,TRUE,80340-artca2,http://assets.denydesigns.com/web-assets/art-canvas/mirimo-white-flowers-and-red-berries-art-canvas-lifestyle-8x10.jpg,
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"24"" x 30""",Frame,None,,,80340-artca3,44905.608,,0,deny,manual,99.0,99.0,TRUE,TRUE,80340-artca3,http://assets.denydesigns.com/web-assets/art-canvas/mirimo-white-flowers-and-red-berries-art-canvas-lifestyle-16x20.jpg,
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"8"" x 10""",Frame,Black,,,80340-CFBL01,31297.848,,0,deny,manual,69.0,69.0,TRUE,TRUE,80340-CFBL01,http://assets.denydesigns.com/web-assets/art-canvas/mirimo-white-flowers-and-red-berries-art-canvas-lifestyle-24x30.jpg,
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"16"" x 20""",Frame,Black,,,80340-CFBL02,44905.608,,0,deny,manual,99.0,99.0,TRUE,TRUE,80340-CFBL02,http://assets.denydesigns.com/web-assets/art-canvas/mirimo-white-flowers-and-red-berries-art-canvas-lifestyle-square.jpg,
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"24"" x 30""",Frame,Black,,,80340-CFBL03,85728.888,,0,deny,manual,189.0,189.0,TRUE,TRUE,80340-CFBL03,http://assets.denydesigns.com/web-assets/framed-art-canvas/mirimo-white-flowers-and-red-berries-framed-art-canvas-black-front.jpg,
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"8"" x 10""",Frame,White,,,80340-CFWH01,31297.848,,0,deny,manual,69.0,69.0,TRUE,TRUE,80340-CFWH01,http://assets.denydesigns.com/web-assets/framed-art-canvas/mirimo-white-flowers-and-red-berries-framed-art-canvas-black-perspective.jpg,
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"16"" x 20""",Frame,White,,,80340-CFWH02,44905.608,,0,deny,manual,99.0,99.0,TRUE,TRUE,80340-CFWH02,http://assets.denydesigns.com/web-assets/framed-art-canvas/mirimo-white-flowers-and-red-berries-framed-art-canvas-black-detail-8x10.jpg,
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"24"" x 30""",Frame,White,,,80340-CFWH03,85728.888,,0,deny,manual,189.0,189.0,TRUE,TRUE,80340-CFWH03,http://assets.denydesigns.com/web-assets/framed-art-canvas/mirimo-white-flowers-and-red-berries-framed-art-canvas-black-detail-16x20.jpg,
mirimo-white-flowers-and-red-berries-art-canvas,Mirimo White flowers and red berries Art Canvas,,DENY Mirimo,Art Canvas,"Mirimo White flowers and red berries Art Canvas,,at:white-flowers-and-red-berries,ar:mirimo,new-art,co:70s-florals,pc:green,sc:white,st:Modern,th:floral,ty:digital-art,wall,coupon,pmc:wall,art-canvas,pro:art-canvas,coupon2,live,nonexclusive",TRUE,Size,"8"" x 10""",Frame,Walnut,,,80340-CFWA01,31297.848,,0,deny,manual,69.0,69.0,TRUE,TRUE,80340-CFWA01,http://assets.denydesigns.com/web-assets/framed-art-canvas/mirimo-white-flowers-and-red-berries-framed-art-canvas-black-detail-24x30.jpg,
