50616
65683
50146
68831
66169
72705
15767
75381
72570
50138
65031
69953
73787
63152
58121
39438
16990
70759
15766
73290
60090
15469
69853
39350
71726
50140
15467
62603
76558
60607
15477
68528
62877
70783
63059
75129
15471
62540
74003
76568
50152
69523
16996
14450
69542
80891
74082
72447
15478
66117
15762
49803
17244
68314
51138
50153
16495
74080
63054
63891
76138
57143
70706
70928
52134
51680
61592
63424
62871
67897
15476
78007
79579
68930
66923
66071
62759
15768
50144
64824
64317
68003
39434
61246
75688
50150
69732
39591
50086
39436
78146
68262
61389
50147
80788
68630
16992
59853
67227
49787
17141
39439
60556
76390
70456
65607
68062
49791
79866
66655
13513
66463
70172
